canonical_smiles,assay_id,description,assay_type,year,standard_value,standard_units,activity_comment,doc_id
CNCc1ccc(-c2c3ncn(CC4(O)CCN(Cc5ccc(-c6ccco6)cc5Cl)CC4)c(=O)c3nn2C)cc1,2239896,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,1.06,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNCCO)cc1,2239896,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,0.36,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(C2(N)CC2)cc1,2239896,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,1.99,10^-6 cm/s,,CHEMBL5150063
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNC=O)cc1,2239896,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,0.65,10^-6 cm/s,,CHEMBL5150063
Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNS(C)(=O)=O)cc1,2239896,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,50.0,10^-6 cm/s,,CHEMBL5150063
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(F)cc1,2239896,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,6.84,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5cnco5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,2.36,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ncon5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,4.34,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5cccs5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,3.39,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,5.55,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccc(C(=O)O)o5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,0.19,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(C5=CCCC5)cc4Cl)CC3)cnc2c1-c1ccc(CN)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,7.31,10^-6 cm/s,,CHEMBL5150063
CNCc1ccc(-c2c3ncn(CC4(O)CCN(Cc5ccc(-c6ccco6)cc5Cl)CC4)c(=O)c3nn2C)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,6.46,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNCCO)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,4.67,10^-6 cm/s,,CHEMBL5150063
Cl.Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(C2(N)CC2)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,336.0,10^-6 cm/s,,CHEMBL5150063
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNC=O)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,5.67,10^-6 cm/s,,CHEMBL5150063
Cl.Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(CNS(C)(=O)=O)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,6.7,10^-6 cm/s,,CHEMBL5150063
Cn1nc2c(=O)n(CC3(O)CCN(Cc4ccc(-c5ccco5)cc4Cl)CC3)cnc2c1-c1ccc(F)cc1,2239897,Apparent permeability across basolateral to apical side in human Caco-2 cells,A,2022,3.2,10^-6 cm/s,,CHEMBL5150063
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,0.28,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC(NC(=O)C4(F)CC4)CC3)n2n1)C1CC1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,4.36,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc([C@H]3CC[C@@H](NC(=O)[C@@H]4CC4(F)F)CC3)n2n1)C1CC1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,2.78,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC4(CC3)CCN(C(=O)[C@@H]3CC3(F)F)CC4)n2n1)C1CC1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,4.29,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC4(CC3)CCN(C(=O)[C@@H]3CC3(F)F)C4)n2n1)C1CC1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,1.6,10^-6 cm/s,,CHEMBL5150077
N#CCC(=O)N1CC2(CCC(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)C1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,0.1,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC4(CC3)CN(C(=O)[C@@H]3CC3(F)F)C4)n2n1)C1CC1,2240614,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,0.62,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,24.48,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC(NC(=O)C4(F)CC4)CC3)n2n1)C1CC1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,28.65,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc([C@H]3CC[C@@H](NC(=O)[C@@H]4CC4(F)F)CC3)n2n1)C1CC1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,29.22,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC4(CC3)CCN(C(=O)[C@@H]3CC3(F)F)CC4)n2n1)C1CC1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,29.06,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC4(CC3)CCN(C(=O)[C@@H]3CC3(F)F)C4)n2n1)C1CC1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,31.25,10^-6 cm/s,,CHEMBL5150077
N#CCC(=O)N1CC2(CCC(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)C1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,20.4,10^-6 cm/s,,CHEMBL5150077
O=C(Nc1nc2cccc(C3CCC4(CC3)CN(C(=O)[C@@H]3CC3(F)F)C4)n2n1)C1CC1,2240615,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,26.86,10^-6 cm/s,,CHEMBL5150077
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C)cc(C)nc3C)cc12,2240931,Apparent permeability from basolateral to apical side in human Caco-2 cells at 2 uM with pH 7.4 incubated for 2 hrs by LC-MS analysis,A,2022,21.8,10^-6 cm/s,,CHEMBL5154637
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C(F)(F)F)cc(C)nc3C)cc12,2240931,Apparent permeability from basolateral to apical side in human Caco-2 cells at 2 uM with pH 7.4 incubated for 2 hrs by LC-MS analysis,A,2022,28.9,10^-6 cm/s,,CHEMBL5154637
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COC(=O)c3c(C(F)(F)F)cc(C)nc3C)cc12,2240931,Apparent permeability from basolateral to apical side in human Caco-2 cells at 2 uM with pH 7.4 incubated for 2 hrs by LC-MS analysis,A,2022,24.3,10^-6 cm/s,,CHEMBL5154637
C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)N[C@H]5CC[C@@](C)(O)CC5)c4n3)cc(OC(F)(F)F)c2C1=O,2241113,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,2022,4.7,10^-6 cm/s,,CHEMBL5154644
C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)N[C@H]5CC[C@@](C)(O)CC5)c4n3)cc(OC(F)F)c2C1=O,2241113,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,2022,16.8,10^-6 cm/s,,CHEMBL5154644
COC[C@H](Cc1ccccc1)NC[C@@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,61.0,nm/s,,CHEMBL5154649
CCCCCNC[C@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,37.0,nm/s,,CHEMBL5154649
CCCCCNC[C@@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,114.0,nm/s,,CHEMBL5154649
CCCCCCCNC[C@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,5.0,nm/s,,CHEMBL5154649
CCCCCCCNC[C@@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,53.0,nm/s,,CHEMBL5154649
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,45.0,nm/s,,CHEMBL5154649
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,2241384,Apparent permeability across apical to basolateral side in human Caco-2/TC7 cells at 20 uM incubated for 2 hrs by LC-MS/MS analysis,A,2022,45.0,nm/s,,CHEMBL5154649
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(OC)c(OC)c4)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,2241762,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,0.44,10^-6 cm/s,,CHEMBL5154659
COc1cc(CCNc2nc(C#Cc3ccccc3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,2241762,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,2.71,10^-6 cm/s,,CHEMBL5154659
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(OC)c(O)c4)nc(OCC(C)C)nc31)[C@H](O)[C@@H]2O,2241762,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,2022,0.51,10^-6 cm/s,,CHEMBL5154659
CC(=O)c1cc(C(=O)Nc2cc(CO)cc(-c3cnn(C4CC4)c3)c2F)c2cc(OC(=O)N(C)C)ccn12,2242394,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,0.2,10^-6 cm/s,,CHEMBL5154675
COc1ccn2c(C(C)=O)cc(C(=O)Nc3cc(C(C)O)cc(-c4cnn(C5CC5)c4)c3F)c2c1,2242394,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,6.68,10^-6 cm/s,,CHEMBL5154675
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,2242394,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,1.26,10^-6 cm/s,,CHEMBL5154675
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2242394,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,0.67,10^-6 cm/s,,CHEMBL5154675
CC(C)NCC(O)COc1cccc2ccccc12,2242394,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,28.3,10^-6 cm/s,,CHEMBL5154675
CC(=O)c1cc(C(=O)Nc2cc(CO)cc(-c3cnn(C4CC4)c3)c2F)c2cc(OC(=O)N(C)C)ccn12,2242395,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,2.89,10^-6 cm/s,,CHEMBL5154675
COc1ccn2c(C(C)=O)cc(C(=O)Nc3cc(C(C)O)cc(-c4cnn(C5CC5)c4)c3F)c2c1,2242395,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,11.83,10^-6 cm/s,,CHEMBL5154675
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,2242395,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,13.88,10^-6 cm/s,,CHEMBL5154675
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2242395,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,0.65,10^-6 cm/s,,CHEMBL5154675
CC(C)NCC(O)COc1cccc2ccccc12,2242395,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 2 hrs by LC-MS/MS analysis,A,2022,18.89,10^-6 cm/s,,CHEMBL5154675
C#CCOc1ncc(F)c(OCC#C)n1,2242666,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,28.1,10^-6 cm/s,,CHEMBL5154683
C#CCOc1ncc(F)c(OCC#C)n1,2242667,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 120 mins by LC-MS/MS analysis,A,2022,38.8,10^-6 cm/s,,CHEMBL5154683
Cc1cc(-c2n[nH]c3ccc(Nc4ccc(C#N)cc4C#N)cc23)ccn1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,1.4,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(Nc4ccccc4C#N)cc23)ccn1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,1.7,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)CCC[C@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,8.1,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)CCC[C@H]2Nc1ccc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2c1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,6.2,10^-6 cm/s,,CHEMBL5154686
Cn1cc(-c2n[nH]c3ccc(N[C@@H]4CCCc5cc(C#N)ccc54)cc23)cn1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,4.3,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(N[C@@H]4CCCc5cc(C#N)ccc54)cc23)ccn1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,1.8,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)CCC[C@@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,8.9,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(N[C@H]4CCCc5cc(C#N)ccc54)cc23)ccn1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,13.0,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(N[C@H]4CCCc5cc(C#N)ccc54)cc23)cc(C)n1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,4.6,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)OCC[C@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2242828,Apparent permeability across apical to basolateral side in human Caco-2 cells by LC-MS/MS analysis,A,2022,19.0,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(Nc4ccc(C#N)cc4C#N)cc23)ccn1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,7.6,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(Nc4ccccc4C#N)cc23)ccn1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,4.8,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)CCC[C@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,11.0,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)CCC[C@H]2Nc1ccc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2c1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,0.8,10^-6 cm/s,,CHEMBL5154686
Cn1cc(-c2n[nH]c3ccc(N[C@@H]4CCCc5cc(C#N)ccc54)cc23)cn1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,8.8,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(N[C@@H]4CCCc5cc(C#N)ccc54)cc23)ccn1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,6.8,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)CCC[C@@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,7.3,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(N[C@H]4CCCc5cc(C#N)ccc54)cc23)ccn1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,4.1,10^-6 cm/s,,CHEMBL5154686
Cc1cc(-c2n[nH]c3ccc(N[C@H]4CCCc5cc(C#N)ccc54)cc23)cc(C)n1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,4.0,10^-6 cm/s,,CHEMBL5154686
N#Cc1ccc2c(c1)OCC[C@H]2Nc1ccc2[nH]nc(-c3ccncc3)c2c1,2242829,Permeability across basolateral to apical side in human Caco-2 cells by LC-MS/MS analysis,A,2022,25.0,10^-6 cm/s,,CHEMBL5154686
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246543,Apparent permeability of compound in human Caco-2 cells from apical to basal after 30 mins by LC-MS/MS analysis,A,2022,0.09,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246544,Apparent permeability of compound in human Caco-2 cells from apical to basal after 60 mins by LC-MS/MS analysis,A,2022,1.02,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246545,Apparent permeability of compound in human Caco-2 cells from apical to basal after 90 mins by LC-MS/MS analysis,A,2022,1.98,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246546,Apparent permeability of compound in human Caco-2 cells from apical to basal after 120 mins by LC-MS/MS analysis,A,2022,2.42,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246547,Apparent permeability of compound in human Caco-2 cells from apical to basal after 180 mins by LC-MS/MS analysis,A,2022,2.69,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246548,Apparent permeability of compound in human Caco-2 cells from basal to apical after 30 mins by LC-MS/MS analysis,A,2022,1.29,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246549,Apparent permeability of compound in human Caco-2 cells from basal to apical after 60 mins by LC-MS/MS analysis,A,2022,2.5,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246550,Apparent permeability of compound in human Caco-2 cells from basal to apical after 90 mins by LC-MS/MS analysis,A,2022,5.85,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246551,Apparent permeability of compound in human Caco-2 cells from basal to apical after 120 mins by LC-MS/MS analysis,A,2022,11.13,10^-6 cm/s,,CHEMBL5154779
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,2246552,Apparent permeability of compound in human Caco-2 cells from basal to apical after 180 mins by LC-MS/MS analysis,A,2022,19.43,10^-6 cm/s,,CHEMBL5154779
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,2246553,Inhibition of P-gp in human Caco-2 cells assessed as reduction in basal to apical transport of paclitaxel at 10 uM measured as apparent permeability after 30 mins by LC-MS/MS analysis,B,2022,0.73,10^-6 cm/s,,CHEMBL5154779
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,2246554,Inhibition of P-gp in human Caco-2 cells assessed as reduction in basal to apical transport of paclitaxel at 10 uM measured as apparent permeability after 60 mins by LC-MS/MS analysis,B,2022,2.94,10^-6 cm/s,,CHEMBL5154779
